4809901034423206|06|2022|637
4809901034422414|06|2022|754
4809901034426357|06|2022|172
4809901034424410|06|2022|070
4809901034420236|06|2022|523
4809901034428544|06|2022|822
4809901034421739|06|2022|230
4809901034422562|06|2022|812
4809901034425524|06|2022|447
4809901034427280|06|2022|473
4809901034426126|06|2022|884
4809901034424501|06|2022|453
4809901034425029|06|2022|428
4809901034424618|06|2022|070
4809901034427272|06|2022|215
4809901034421473|06|2022|124
4809901034427249|06|2022|356
4809901034427108|06|2022|486
4809901034426563|06|2022|234
4809901034426308|06|2022|554
4809901034422448|06|2022|708
4809901034424576|06|2022|067
4809901034422018|06|2022|087
4809901034425441|06|2022|685
4809901034423784|06|2022|437
4809901034424873|06|2022|117
4809901034424055|06|2022|480
4809901034422075|06|2022|180
4809901034427827|06|2022|221
4809901034423040|06|2022|870
4809901034427421|06|2022|835
4809901034423834|06|2022|218
4809901034427769|06|2022|784
4809901034424352|06|2022|043
4809901034422646|06|2022|305
4809901034422075|06|2022|388
4809901034425284|06|2022|056
4809901034427538|06|2022|327
4809901034427140|06|2022|157
4809901034420111|06|2022|056
4809901034423370|06|2022|774
4809901034420871|06|2022|442
4809901034424212|06|2022|245
4809901034425672|06|2022|220
4809901034428510|06|2022|041
4809901034424766|06|2022|705
4809901034425714|06|2022|452
4809901034422679|06|2022|461
4809901034423859|06|2022|615
4809901034421853|06|2022|028
4809901034427165|06|2022|645
4809901034423552|06|2022|586
4809901034423156|06|2022|213
4809901034425458|06|2022|525
4809901034423263|06|2022|844
4809901034423081|06|2022|000
4809901034428643|06|2022|074
4809901034420541|06|2022|876
4809901034422786|06|2022|306
4809901034421317|06|2022|072
4809901034426373|06|2022|035
4809901034425177|06|2022|688
4809901034426662|06|2022|408
4809901034420707|06|2022|250
4809901034424329|06|2022|782
4809901034424360|06|2022|578
4809901034425888|06|2022|065
4809901034427223|06|2022|062
4809901034427439|06|2022|815
4809901034425458|06|2022|278
4809901034426431|06|2022|114
4809901034421267|06|2022|314
4809901034427876|06|2022|046
4809901034425425|06|2022|123
4809901034426464|06|2022|121
4809901034426704|06|2022|301
4809901034421127|06|2022|046
4809901034424360|06|2022|050
4809901034421572|06|2022|282
4809901034426209|06|2022|646
4809901034428114|06|2022|382
4809901034424527|06|2022|322
4809901034421366|06|2022|253
4809901034428445|06|2022|776
4809901034426852|06|2022|415
4809901034428601|06|2022|505
4809901034428221|06|2022|330
4809901034427611|06|2022|746
4809901034427512|06|2022|811
4809901034428643|06|2022|368
4809901034424832|06|2022|835
4809901034423214|06|2022|640
4809901034427207|06|2022|176
4809901034423529|06|2022|023
4809901034428015|06|2022|538
4809901034420707|06|2022|500
4809901034423602|06|2022|613
4809901034428775|06|2022|405
4809901034423008|06|2022|453
4809901034422232|06|2022|566
